id,event,community_solar_slg,pc01,pc03,pc05,pc08,pc09,pc13,start,stop
AK,0,0.0,2.060613111006255,1.481084057302971,0.48671071498095503,-1.751947893059795,0.8709402268707218,0.34990538806785965,17.0,18.0
AK,0,0.0,2.084013225374931,0.9343655851147826,0.11598780958147378,-1.662398038387557,0.9701900128155371,1.9065254378745147,18.0,19.0
AK,0,0.0,2.025512186580755,0.8546225501393006,-0.08631532930480988,-1.7775774011004815,0.9478025578610635,2.1269598399165406,19.0,20.0
AK,0,0.0,1.8402335077887153,1.1091543168336186,0.9761979134931276,-2.21059649531075,1.0348127926640263,0.9895291956600779,20.0,21.0
AK,0,0.0,2.059363020554772,0.9871683915045348,0.19528257679457026,-1.7512082802919795,1.0111185576956756,2.8044705093856686,21.0,22.0
AK,0,0.0,1.8303974720546579,1.2489330636208098,0.39574052856331404,-2.0175546338380883,0.8655688603543025,1.3034695512922125,22.0,23.0
AK,0,0.0,1.801091881987316,1.4265709381659837,0.10346869838335279,-1.865931154319218,0.7655743789837819,1.3560654217484287,23.0,24.0
AK,0,0.0,1.9292921353031651,1.6994568076452508,-0.14182307070943082,-1.572412914446404,0.7132945097224758,1.1666612829169059,24.0,25.0
AK,0,0.0,1.9549329246513667,2.0732210010434526,0.3294275774635947,-1.8201187078063201,0.7321194916997777,0.15437390179502797,25.0,26.0
AK,0,0.0,1.9338817752472985,2.247775112035644,1.5130120900957997,-2.169224679320299,0.9600193257198536,-0.5003000258354587,26.0,27.0
AK,0,0.0,2.1179246171437205,2.4703317707783197,1.288706959835883,-1.8291591982470181,0.9253826174023787,-0.23177519862104853,27.0,28.0
AK,0,0.0,2.1607094074343633,2.601507541172613,2.0518462728382927,-2.033309848226325,1.0831871163651987,-0.37647511475580286,28.0,29.0
AK,0,0.0,2.067919642120146,2.406806626772907,1.0112531539043306,-1.6735825300454812,0.8457828347702184,0.40939006831939656,29.0,30.0
AK,0,0.0184289577207472,2.1381659614180446,2.382609730451576,1.053588390481511,-1.5655635994663815,0.9270874643986289,1.2025662144643998,30.0,31.0
AK,0,0.0716620676466987,2.070052242075146,2.6421522150093,1.409323901959032,-1.6377776868921563,0.8980349038417592,0.38402759981097223,31.0,32.0
AK,0,0.1104282989931193,2.0995218558415516,2.677078790859248,1.1904074015473358,-1.445961195900698,0.8601255821078317,0.7732517764874126,32.0,33.0
AK,0,0.1104064919650935,1.985123207360817,2.5461442686999693,1.3707867123746205,-1.6076674893520266,0.8906907006348485,0.9709103356187122,33.0,34.0
AK,0,0.1255233306461726,1.998359384218556,2.4536704507466336,0.9717639852657629,-1.4552980731409493,0.8311664548593093,1.5281107441683586,34.0,35.0
AK,0,0.1966595143468118,1.8476094900961977,1.8984510874601526,0.5454141234092532,-1.6039138746535935,0.8444191317173567,3.0564011909784963,35.0,36.0
AK,0,0.1968947551144606,1.6510294999876536,1.4943372061402311,1.153482527163587,-2.308617454483697,1.0293908823097415,3.6392351375489627,36.0,37.0
AK,0,0.2710610458004237,1.77128186194681,1.6643070926411925,0.719320002731491,-2.066439526950486,0.9452017798956476,3.6901978046542023,37.0,38.0
AK,0,0.3391419292941562,1.7978652606085437,1.6673579152732145,0.72456501508658,-2.061577171067864,0.9757953667760755,3.883566978105404,38.0,39.0
AK,0,0.3748132504575506,1.7708379892089285,1.5853208442278193,0.6610377231226164,-2.0319978917704278,0.9781800429568793,4.424578715038793,39.0,40.0
AK,0,0.3933412628611943,1.723630271935106,1.381626493983951,0.43143015002212776,-2.053014633335459,0.9457036556981118,4.637596919191997,40.0,41.0
AL,0,0.0,0.8524313750648893,-1.9415168857903595,0.5898736613625355,-0.8192378497722532,0.3309107896288258,-0.1762263763573525,0.0,1.0
AL,0,0.0,0.8504892666396359,-1.940711812773341,0.5921980623940796,-0.822228920110023,0.3296921613286044,-0.17877413005722903,1.0,2.0
AL,0,0.0,0.8072924128804944,-1.9021332197359107,0.6824713415086465,-0.9741293668350033,0.2541318336866407,-0.17339016128890697,2.0,3.0
AL,0,0.0,0.7911351534281178,-1.8654320211035984,0.6508642499035969,-1.012472587132706,0.2502480635073124,0.20973045342615465,3.0,4.0
AL,0,0.0,0.7728397015326701,-1.7863777487185095,0.63424108024102,-1.0314350788178608,0.24131086983849662,0.35887372807082507,4.0,5.0
AL,0,0.0,0.8917054786311404,-1.7743861467022948,0.46866432805585806,-1.6809762364793708,0.3929612825628709,-0.10355851573914537,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.7405332573800893,0.38367143610613885,-1.6504803431283095,0.3802148963168508,-0.1321245185550491,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.6766208864656855,0.4004594443398178,-1.7175357405416607,0.35624866153820944,0.08034252680176188,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.6268246790122896,0.4354119773129596,-1.7661058123462048,0.3634087948578124,0.414385827751667,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.5799923447796953,0.4673097816756946,-1.8396955434939204,0.3272384237860542,0.4811341752742352,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.5564043236963454,0.4525770302098675,-1.8203720670228614,0.3450243189521572,0.5941984283852143,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4943549261637525,0.4993726658225906,-1.8211983140294787,0.33621985100297597,0.8636917143411362,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.3460772438286988,0.4790218589324095,-1.878139715052993,0.24840313395025726,0.53272997947698,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.3336556499030525,0.46504166090464244,-1.89350123910197,0.2519800944537117,0.5478037920296641,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.2764022956101304,0.49892900801508927,-2.060853813721039,0.18943554474543364,0.5388167105133732,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.187334327287312,0.5407240838013813,-1.26109068540493,0.07596390306847982,1.0636870601328345,15.0,16.0
AL,0,0.0,0.517003653923038,-1.1196490463359468,0.5632693048718355,-1.344509659062937,0.030694797198282824,0.976063060941244,16.0,17.0
AL,0,0.0,0.23826149576531955,-0.6847536024049633,0.49435749124142164,-1.442152752053782,-0.2679569819159019,-0.981800250235,17.0,18.0
AL,0,0.0,0.20286979630316454,-0.6220466607982866,0.5178890698633044,-1.4404855958184248,-0.2806472283517732,-0.8538428373082144,18.0,19.0
AL,0,0.0,0.19885140416760586,-0.6135882461272697,0.4829364786746979,-1.4931757765471507,-0.2866586549752422,-0.7155099114528907,19.0,20.0
AL,0,0.0,0.11321189343385911,-0.6504771729506306,0.8727531465693851,-1.7425494086122253,-0.20106602483080133,-0.8238462457591185,20.0,21.0
AL,0,0.0,0.22889993380664087,-0.5180137911192778,0.14480126580646313,-1.3184814340941977,-0.3536631987661459,-0.515022691719421,21.0,22.0
AL,0,0.0,0.16654140635273385,-0.4784326514115255,0.299632324769498,-1.448566512836624,-0.3584884948823616,-0.6386413424712848,22.0,23.0
AL,0,0.0,0.2054815820609324,-0.42178067304079475,0.11314520777648088,-1.380581772395745,-0.39737142311626744,-0.4725278618173674,23.0,24.0
AL,0,0.0,0.2610535093780909,-0.265348682401156,-0.2854807339107553,-1.1834122440872616,-0.5034764067073669,-0.10455876615998531,24.0,25.0
AL,0,0.0,0.20569300984447342,-0.19088582189882602,-0.04451224663702894,-1.3878599957167181,-0.46368181925511215,-0.21634564692162678,25.0,26.0
AL,0,0.0,0.10945317388952269,-0.24631916615030852,0.4981960214685948,-1.6964638458667691,-0.3495460289326295,-0.18256287219467204,26.0,27.0
AL,0,0.0,0.20764963791425312,-0.17725954059892257,0.0332726869199008,-1.4612000063265014,-0.4299589006958427,0.0058139512671922765,27.0,28.0
AL,0,0.0,0.11523133601730688,-0.23251065927863424,0.5505622391506729,-1.796774458786001,-0.3599387757325451,-0.1144128771215726,28.0,29.0
AL,0,0.0,0.21079451383431233,-0.179671083640212,-0.08966739828491206,-1.5168045844334792,-0.5347490166982679,0.16449022530870966,29.0,30.0
AL,0,0.0133908158016736,0.26490422795167273,-0.18492109398345266,-0.20673456840522692,-1.4200240264374877,-0.5058641081000932,0.390193317030633,30.0,31.0
AL,0,0.0295521963643932,0.21437148202290154,-0.17724596268048828,0.028287613664866127,-1.6239282979030718,-0.4980170993063756,0.3871115805768181,31.0,32.0
AL,0,0.0571697341347241,0.3280368478478652,0.6308639754543559,-1.003885549813893,-1.1353358834422338,1.0180784899791657,0.1215434331472098,32.0,33.0
AL,0,0.05713718681167,0.2852756283050428,0.6805765155671292,-0.988030958620384,-1.1847354177920526,0.9817159434739835,0.1339942710206393,33.0,34.0
AL,0,0.0672894577114184,0.2360311627216896,0.6334918850705347,-0.7410027633277537,-1.334413875452524,1.0448881981545597,0.11614166144307844,34.0,35.0
AL,0,0.1001048517040842,0.11037146774984928,0.6020831399095868,-0.2586530900583296,-1.662767203531502,1.1028612262024549,0.026463794727558176,35.0,36.0
AL,0,0.1002221509011483,0.0825462257424093,0.6321887614152297,-0.2787476033432794,-1.6635765643314613,1.0865624260869646,0.14758835482002355,36.0,37.0
AL,0,0.1524822623756425,0.00575426848519931,0.7026814158481569,-0.025112410115572963,-1.7924651345161668,1.0823486820024606,0.11110744809689248,37.0,38.0
AL,0,0.1984776262923073,-0.014759813678432836,0.754094842997611,-0.009585656275628336,-1.778573153015946,1.0801615204333481,0.22747151237320018,38.0,39.0
AL,0,0.253224772022652,-0.05737492577336547,0.8162703675109196,0.034398600015288334,-1.831416859517411,1.0394989914907582,0.2931294544122648,39.0,40.0
AL,0,0.270116707219992,-0.022613357319160393,0.7529663427637572,0.011745483460210576,-1.9335714562488309,1.0209541861301747,0.14570459373359096,40.0,41.0
AR,0,0.0,0.9289747312193423,-1.7735906481419454,0.19767185373843513,-0.9741690166711658,-0.5171184305220478,-0.6830902721373726,0.0,1.0
AR,0,0.0,0.9527479463783174,-1.7952864105668886,0.1469965598594368,-0.8883668377371285,-0.4744842223854291,-0.6878626883919623,1.0,2.0
AR,0,0.0,0.9656662941266214,-1.8069507707258965,0.11974272744004281,-0.8423704596205602,-0.4515952076542492,-0.6899186193804474,2.0,3.0
AR,0,0.0,0.9878046207767986,-1.843835524790264,0.07326241159125461,-0.8368367488791614,-0.40759710380515535,-0.10338965854436644,3.0,4.0
AR,0,0.0,0.9441356851361324,-1.7377097657324598,0.1172252743265617,-0.9725472671093777,-0.4615640560104687,0.2257818925828593,4.0,5.0
AR,0,0.0,1.0472031345366872,-1.7978086807595595,0.0635406581041827,-1.3724469319294412,-0.3458736288764474,0.2847511920909977,5.0,6.0
AR,0,0.0,1.0511043390295414,-1.8232434277583824,-0.013508582550981819,-1.3413688289066275,-0.3174760158914671,0.6339834621211412,6.0,7.0
AR,0,0.0,1.022847540128386,-1.7626499201585615,0.020296986276806046,-1.426450858137125,-0.3551443105614284,0.7724915045457511,7.0,8.0
AR,0,0.0,1.043519816383977,-1.7489914586829394,0.013743031361063624,-1.4259834153558697,-0.3232303009911621,1.143433851265018,8.0,9.0
AR,0,0.0,0.986419266611079,-1.6301357896232371,0.05757014796175332,-1.5301677127964042,-0.39768225578438293,1.0238359557550365,9.0,10.0
AR,0,0.0,0.9955634268143128,-1.6328997612297014,0.07175677999739324,-1.5619630461519731,-0.3876538968075211,1.3144467387962206,10.0,11.0
AR,0,0.0,0.9714016582664299,-1.5734119953180994,0.07402540360801792,-1.630326513351779,-0.41638790148052013,1.4166395992165028,11.0,12.0
AR,0,0.0,0.9049336040783373,-1.4493699393012627,0.07944020968110188,-1.62369888157917,-0.4539085515895526,1.3894605059919714,12.0,13.0
AR,0,0.0,0.8504905193751012,-1.3677903147943395,0.16112603637834194,-1.7021950401964705,-0.5045473308210627,1.5169554581323947,13.0,14.0
AR,0,0.0,0.802827821934563,-1.2674682166442186,0.10796502776865653,-1.720441416377104,-0.5437365144523373,1.328262496547307,14.0,15.0
AR,0,0.0,0.7574869547676023,-1.2095121695274054,0.12354513351903551,-1.498333510790588,-0.5348748003248784,1.6439803042688808,15.0,16.0
AR,0,0.0,0.7362607459651443,-1.1467765326853059,0.1198846741598664,-1.5489559599670015,-0.5624435084314174,1.5830325714438118,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.761843889174302,0.0780526467148587,-1.6651503421359688,-0.8415585439412131,-0.14008465600538375,17.0,18.0
AR,0,0.0,0.501822819655348,-0.7833927299429653,0.04623873117923675,-1.6480735870675995,-0.8109644372017824,0.058431695497390135,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.7525869098807261,0.024940573041109703,-1.6745446874976153,-0.8065480502048431,0.218271165152931,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.8087754075967777,0.8950168557067588,-2.1609807896422475,-0.6556189724242021,-0.2391474801788051,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.6847823706280958,0.07442089081180915,-1.7059194437623724,-0.8185149197705904,0.0813839760578742,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.645370243150307,0.28594008195181686,-1.925345954917349,-0.8358341712731885,-0.049431203167000594,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.5458151184531098,-0.03971036736357537,-1.7548713778917306,-0.906635422797283,0.1253120436918031,23.0,24.0
AR,0,0.0,0.5352763263218777,-0.39181453478593964,-0.5894350988704977,-1.439912443776719,-1.0228908246944464,0.44653741440591277,24.0,25.0
AR,0,0.0,0.464735299177417,-0.3607801940812389,-0.38416454950503515,-1.381033803697646,-1.0202709474628762,0.6138935265436428,25.0,26.0
AR,0,0.0,0.29470818647290825,-0.4425006490730585,0.5905763638740971,-1.9484150706177727,-0.8423794010758042,0.4074054055871452,26.0,27.0
AR,0,0.0,0.3973743226817971,-0.30242078062576644,0.12427214626031662,-1.6470571164034506,-0.9573708375344249,0.36948530827194354,27.0,28.0
AR,0,0.0,0.36128745874957396,-0.3177791816053273,0.6124871891701842,-1.8193593845989622,-0.8445532216354747,0.16732988977890856,28.0,29.0
AR,0,0.0,0.43040218351270476,-0.23199696015621668,-0.0034731551956959307,-1.4681455186945647,-0.9998227595815447,0.2815848051059939,29.0,30.0
AR,0,0.0117769092214205,0.47650252684430067,-0.1980747551716404,-0.10329038241949434,-1.3794482861987973,-0.998208506037093,0.46048866641838426,30.0,31.0
AR,0,0.02882985334355,0.4545106566468053,-0.21416298841965664,0.18096952357256735,-1.5522335816066413,-0.9304062980905313,0.42090677508233265,31.0,32.0
AR,0,0.0592320866875278,0.4536318886163315,-0.2265326428560669,0.14088904468670507,-1.58355761350935,-0.9412062520728189,0.6029091772323102,32.0,33.0
AR,0,0.0591997462169006,0.4821913489126116,-0.18046830415155068,-0.14747030857029372,-1.4305472331128792,-0.9708417992342315,0.7550628102452106,33.0,34.0
AR,0,0.0684681710067867,0.6324500551597964,0.5718775385909108,-1.248198815951933,-0.934178445086194,0.568812642629385,0.6075296279539042,34.0,35.0
AR,0,0.1065691096073463,0.5112983045481869,0.5121741774250477,-0.9237234002195139,-1.2852659599773417,0.5679710079869473,0.6190138398244438,35.0,36.0
AR,0,0.1067339402010317,0.35323713606499,0.4644231977573228,-0.4350125578505095,-1.5925091297866811,0.646991803510739,0.4191676718757792,36.0,37.0
AR,0,0.1519655897945568,0.23778706806547562,0.45420203914726043,-0.00465046543645855,-1.7971607959990736,0.7307782287231394,0.3118359349467113,37.0,38.0
AR,0,0.2076118449885025,0.22566972140008487,0.4898122174719167,-0.013256504166413122,-1.7762409978960199,0.7374674401878754,0.42662571251576503,38.0,39.0
AR,0,0.2453110156476353,0.18456379416734411,0.5423825178088257,0.04408003660746544,-1.852675583587287,0.6939111026047713,0.553635911276665,39.0,40.0
AR,0,0.2594642035307312,0.18769602701991916,0.5533120088211955,0.06893666282172495,-2.0117353931145403,0.6408331505491279,0.4914981116632309,40.0,41.0
AZ,0,0.0,1.0517173715504213,-0.85154820155469,-0.4893930340942013,2.2493328191758986,1.2115696254860306,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-0.8825684758723383,-0.5628378179144236,2.3772245159446665,1.2728079213926633,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-0.891156120341879,-0.5836704297116103,2.4158001306200707,1.2900065455144563,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-0.8187696108369221,-0.46674095482257383,2.1792198337896496,1.2009835064528271,1.5910070057401677,3.0,4.0
AZ,0,0.0,0.9706333217092478,-0.6570397862947277,-0.4570854853480068,2.098769714931391,1.1365674595278623,1.5708008025017828,4.0,5.0
AZ,0,0.0,0.9680468588643162,-0.6174940520773232,-0.47420488069334704,2.029213920977232,1.1440942811739505,1.670876069817261,5.0,6.0
AZ,0,0.0,0.8884084781989274,-0.5033677674141489,-0.35728318893389466,1.8044620457909328,1.0272910816697212,1.739178957517852,6.0,7.0
AZ,0,0.0,0.9044167501941334,-0.5060937522210337,-0.3500800004079147,1.809139616350963,1.0522548265927951,1.960960445248335,7.0,8.0
AZ,0,0.0,0.8933330699984419,-0.4409057037774174,-0.2581958209479307,1.708488446309742,1.0228351430578317,2.0996016329006664,8.0,9.0
AZ,0,0.0,0.9189265547498722,-0.41432755646374586,-0.42278277819523896,1.9602831105647434,1.1037799167470876,1.7298527023082204,9.0,10.0
AZ,0,0.0,0.798209963539186,-0.2499795551411745,-0.31338029965451697,1.7309769217859243,0.9343136544834663,1.3092651250415817,10.0,11.0
AZ,0,0.0,0.6757908753292593,-0.03887547302057506,-0.23330996763391967,1.7422933212769247,0.8182102438512654,0.6326361533313546,11.0,12.0
AZ,0,0.0,0.7626741080893584,-0.1450654030255672,-0.186676406323426,1.777328722821332,0.9506566422424235,1.9181388190542445,12.0,13.0
AZ,0,0.0,0.7506331952427282,-0.15520664541027349,-0.24200197831829207,1.8629075922166465,0.9966078325571103,2.2885001065018193,13.0,14.0
AZ,0,0.0,0.6945961415146141,-0.05912284881764432,-0.2515826027968037,1.7754611119200507,0.9489862183077595,2.2988178812382833,14.0,15.0
AZ,0,0.0,0.6081261621310636,0.09642475684999859,-0.16310305296989167,1.5598558087904728,0.857942871354432,2.0498282539347907,15.0,16.0
AZ,0,0.0,0.5154254301210723,0.23441918222634436,-0.1495935775285496,1.5466587219715422,0.7887202377160469,1.876003805559632,16.0,17.0
AZ,0,0.0,0.2715434297081233,0.5957914730571525,-0.19736475563399528,1.4502803735417522,0.5422696393674563,0.43264032404477976,17.0,18.0
AZ,0,0.0,0.20810898242055684,0.7060946247030794,-0.20953638061343194,1.4439109467459004,0.5073597065933291,0.45852288524322327,18.0,19.0
AZ,0,0.0,0.18914548765287964,0.7332826611986221,-0.2552718733696628,1.4292741837832859,0.5106757498519043,0.6329507252306467,19.0,20.0
AZ,0,0.0,-0.051086362382532696,0.6185184523965513,0.7991980828474634,0.7724257058126349,0.7144973797179562,0.2116787590276279,20.0,21.0
AZ,0,0.0,0.10094609581068265,0.7123678142716354,-0.032688572954215,1.2168551243721737,0.5677525304957833,0.40981566704951267,21.0,22.0
AZ,0,0.0,0.043099615838003424,0.7154940424421665,0.2079060784578728,1.0099110129842594,0.5794838000065928,0.2757760466548297,22.0,23.0
AZ,0,0.0,0.10119411832280213,0.8046891843207341,-0.21723862436307442,1.2483503268551577,0.5101354660120082,0.5304774780068024,23.0,24.0
AZ,0,0.0,0.19488197976951815,0.8783721096593485,-0.6773811471756372,1.5222105517853615,0.4407578102958554,0.9197387229343389,24.0,25.0
AZ,0,0.0,0.1429655460692046,0.9483646757465063,-0.5246144881316075,1.401505872460342,0.46420137304896825,0.9139098003410993,25.0,26.0
AZ,0,0.0,-0.022601082131992262,0.861252179493813,0.4144199933535821,0.8704581318278451,0.6568081230290612,0.7516975234289944,26.0,27.0
AZ,0,0.0,0.08902292531079019,0.950443644795335,-0.11199575946605039,1.09989474586163,0.5398537250748555,0.9553053614345856,27.0,28.0
AZ,0,0.0,0.02864333367727501,0.8714763654891171,0.3607860536989361,0.7926926577795137,0.6216509934635652,0.7082784512933415,28.0,29.0
AZ,0,0.0,0.23755109591347706,0.8448370540080307,-0.5330504168709009,1.289750611444628,0.49035822411900587,1.10121908887222,29.0,30.0
AZ,0,0.0105613052115791,0.2530216949078933,0.8353534291923413,-0.48001003693178845,1.3185677658480086,0.535882739902723,1.2143890844774936,30.0,31.0
AZ,0,0.0418400357698036,0.18861604742663665,0.8604324481444554,-0.13513451462658074,1.1395839425030976,0.5759290928008932,1.1191267924325068,31.0,32.0
AZ,0,0.0996869847718367,0.07433463996577534,0.880730868024569,0.20947606571724067,0.9459915922507718,0.6050787797945965,1.0664590631796471,32.0,33.0
AZ,0,0.0996862642249652,0.10356724139029115,0.9873482661670913,-0.25193791796371867,1.2794248501749328,0.5138033525039676,1.2859339973257449,33.0,34.0
AZ,0,0.1082224123425988,0.030088794456115106,0.956267782949227,0.09809312577113478,1.041763368978211,0.563091235588376,1.2490616723492851,34.0,35.0
AZ,0,0.1892894759643014,-0.06389859174289479,0.9672108768672535,0.30400410533957256,0.8701107487550735,0.5583271331061522,1.2964554324588635,35.0,36.0
AZ,0,0.1895672426782744,-0.15156079180898513,0.993527694322328,0.5128065455481412,0.713391155194362,0.5566664998080624,1.330583447761656,36.0,37.0
AZ,0,0.2312850547334658,-0.17067030021237936,1.089341714773893,0.4668029682187375,0.7660678554560546,0.5265226931410758,1.371772363074473,37.0,38.0
AZ,0,0.2854536878573232,-0.19517930248059998,1.1460150623119891,0.47690933533988966,0.7602957065455466,0.5143879555026052,1.4235482626999243,38.0,39.0
AZ,0,0.3108055866445385,-0.24863906330403865,1.2093406616374673,0.5071581008017806,0.7135012854623829,0.47839611357072165,1.562608634655003,39.0,40.0
AZ,0,0.3223249560929452,-0.24477422854570094,1.2411607135589622,0.5106666599553545,0.49137241835192297,0.4030022594696289,1.3693393476510247,40.0,41.0
CA,0,0.0,-0.12401923946222716,-0.8397206775260136,1.5592794745318843,2.9643689580828303,0.06356535376190137,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-0.8501410311610779,1.5404496083839132,3.0007726928919443,0.08716010265570899,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-0.8303623776865031,1.5914786664672054,2.918738499063934,0.051105146051659466,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-0.8083747503740447,1.597749611291008,2.8511140243178352,0.03716462944941426,-0.14912046685816166,3.0,4.0
CA,0,0.0,-0.20325699257568425,-0.6887980186158196,1.612160130546095,2.795286139422275,0.013166037885643368,-0.024293788136270113,4.0,5.0
CA,0,0.0,-0.20248576893340597,-0.6508510600053473,1.5973369431865327,2.618224906863858,0.02730541339900016,0.056939236260855175,5.0,6.0
CA,0,0.0,-0.24741636704993553,-0.6120664690494108,1.5857241622268945,2.552630339116385,-0.006484182308059045,0.185999751594999,6.0,7.0
CA,0,0.0,-0.2701246676338126,-0.5402073077960884,1.5840091192595855,2.5353490886395966,-0.013641850275377591,0.21788806812385836,7.0,8.0
CA,0,0.0,-0.30124292886792714,-0.46327608028730993,1.5759706504176678,2.5138471871786976,-0.029049460621703653,0.21762731964358195,8.0,9.0
CA,0,0.0,-0.3255430534735773,-0.41100108794784324,1.6190863932581019,2.4384533888271527,-0.05001802818927136,0.34710740594880135,9.0,10.0
CA,0,0.0,-0.3324038594937734,-0.37267322276066045,1.6248376720079118,2.4301380645111914,-0.04388311550751396,0.41440396868238616,10.0,11.0
CA,0,0.0,-0.37697826230406883,-0.3330552055696111,1.6264802036190997,2.433554491883455,-0.06530419346568771,0.32736018094291913,11.0,12.0
CA,0,0.0,-0.37426733994614364,-0.338062118160583,1.6371707539341949,2.434982738015615,-0.05503607863274439,0.3929201159557326,12.0,13.0
CA,0,0.0,-0.3626499225658452,-0.335036011642056,1.6858956572889436,2.4073937390096916,-0.05157528932672116,0.5249582908112237,13.0,14.0
CA,0,0.0,-0.35004109984597215,-0.30969989985311686,1.6926639168833522,2.458696392969788,-0.02273613666689579,0.6450728634120956,14.0,15.0
CA,0,0.0,-0.4010760215572231,-0.2288245744636841,1.7338422818353783,2.5019641636453236,-0.0732056057433003,0.7525700255096026,15.0,16.0
CA,0,0.0,-0.42918932861150805,-0.14089139191907737,1.775131913914094,2.518067107440311,-0.08484968156904617,0.7537753443079624,16.0,17.0
CA,0,0.0,-0.628951387486555,0.17682301996204466,1.7250455022867652,2.4421359840218684,-0.2806489686703053,-0.4510259638258469,17.0,18.0
CA,0,0.0,-0.7226585796814482,0.3037780714564674,1.7255139545320315,2.3543021586307162,-0.3460329316532936,-0.357693260413395,18.0,19.0
CA,0,0.0,-0.7633429109103904,0.37239286818213796,1.7068043662434786,2.322610478942049,-0.36164785049294906,-0.25827536784471794,19.0,20.0
CA,0,0.0,-0.9108946629576813,0.3901949307761262,2.3057704436777384,1.9485572387286527,-0.26321649497674177,-0.3752073938591778,20.0,21.0
CA,0,0.0,-0.7939134406986618,0.4889712008523699,1.466277063101187,2.408674458539922,-0.4133396346638869,-0.22086842899041764,21.0,22.0
CA,0,0.0,-0.8075545952345226,0.4325678585742711,1.6631555087650574,2.2519279613159418,-0.3561854739666849,-0.11684527148067053,22.0,23.0
CA,0,0.0,-0.7885685851596352,0.5149967640030981,1.480022135934759,2.3311788796940895,-0.41319005527687563,0.015755816244527633,23.0,24.0
CA,0,0.0,-0.6992373498963711,0.6145207562382369,0.9315240777909864,2.6325755774953277,-0.5039955270514423,0.3682918851790132,24.0,25.0
